%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744960596103058934,508694,0,,1,4.0,12.0,80.0,1231.6,4,1,1,0,0,0,0,0,0,-1
1744960596122860133,508695,0,,1,4.0,12.0,80.0,1231.6,4,1,1,0,0,0,0,0,0,-1
1744960596142773710,508696,0,,1,4.0,12.0,80.0,1236.8,4,1,1,0,0,0,0,0,0,-1
1744960596162884201,508697,0,,1,4.0,12.0,80.0,1242.0,4,1,1,0,0,0,0,0,0,-1
1744960596182849622,508698,0,,1,4.0,12.0,80.0,1256.8,4,1,1,0,0,0,0,0,0,-1
1744960596202792568,508699,0,,1,4.0,12.0,80.0,1267.2,4,1,1,0,0,0,0,0,0,-1
1744960596222781160,508700,0,,1,4.0,12.0,80.0,1267.6,4,1,1,0,0,0,0,0,0,-1
1744960596242836688,508701,0,,1,4.0,12.0,80.0,1262.8,4,1,1,0,0,0,0,0,0,-1
1744960596262848193,508702,0,,1,4.0,13.0,80.0,1255.2,4,1,1,0,0,0,0,0,0,-1
1744960596282865257,508703,0,,1,4.0,13.0,80.0,1271.2,4,1,1,0,0,0,0,0,0,-1
1744960596302992906,508704,0,,1,4.0,13.0,80.0,1270.4,4,1,1,0,0,0,0,0,0,-1
1744960596322821722,508705,0,,1,4.0,13.0,80.0,1283.2,4,1,1,0,0,0,0,0,0,-1
1744960596342873417,508706,0,,1,4.0,13.0,80.0,1295.2,4,1,1,0,0,0,0,0,0,-1
1744960596362966261,508707,0,,1,4.0,13.0,80.0,1319.2,4,1,1,0,0,0,0,0,0,-1
1744960596382781970,508708,0,,1,4.0,13.0,80.0,1342.8,4,1,1,0,0,0,0,0,0,-1
1744960596402952418,508709,0,,1,4.0,13.0,80.0,1324.8,4,1,1,0,0,0,0,0,0,-1
1744960596422904256,508710,0,,1,4.0,13.0,80.0,1321.2,4,1,1,0,0,0,0,0,0,-1
1744960596442860980,508711,0,,1,4.0,13.0,80.0,1341.2,4,1,1,0,0,0,0,0,0,-1
1744960596462987619,508712,0,,1,4.0,13.0,80.0,1338.0,4,1,1,0,0,0,0,0,0,-1
1744960596482812976,508713,0,,1,4.0,13.0,80.0,1344.8,4,1,1,0,0,0,0,0,0,-1
1744960596503150834,508714,0,,1,4.0,13.0,80.0,1339.2,4,1,1,0,0,0,0,0,0,-1
1744960596522863379,508715,0,,1,4.0,13.0,80.0,1330.8,4,1,1,0,0,0,0,0,0,-1
1744960596542849659,508716,0,,1,4.0,13.0,80.0,1340.4,4,1,1,0,0,0,0,0,0,-1
1744960596563005930,508717,0,,1,4.0,13.0,80.0,1339.2,4,1,1,0,0,0,0,0,0,-1
1744960596583263248,508718,0,,1,4.0,13.0,80.0,1325.6,4,1,1,0,0,0,0,0,0,-1
1744960596602884423,508719,0,,1,5.0,13.0,80.0,1341.6,4,1,1,0,0,0,0,0,0,-1
1744960596622962642,508720,0,,1,5.0,13.0,80.0,1358.4,4,1,1,0,0,0,0,0,0,-1
1744960596643072261,508721,0,,1,5.0,13.0,80.0,1348.4,4,1,1,0,0,0,0,0,0,-1
1744960596662823564,508722,0,,1,6.0,13.0,80.0,1341.2,4,1,1,0,0,0,0,0,0,-1
1744960596683062108,508723,0,,1,7.0,14.0,80.0,1347.6,4,1,1,0,0,0,0,0,0,-1
1744960596703258248,508724,0,,1,7.0,14.0,80.0,1361.6,4,1,1,0,0,0,0,0,0,-1
1744960596722828932,508725,0,,1,7.0,14.0,80.0,1364.8,4,1,1,0,0,0,0,0,0,-1
1744960596742861145,508726,0,,1,8.0,14.0,80.0,1367.2,4,1,1,0,0,0,0,0,0,-1
1744960596762867186,508727,0,,1,8.0,14.0,80.0,1365.6,4,1,1,0,0,0,0,0,0,-1
1744960596783178447,508728,0,,1,8.0,14.0,80.0,1368.0,4,1,1,0,0,0,0,0,0,-1
1744960596802975485,508729,0,,1,8.0,14.0,80.0,1379.2,4,1,1,0,0,0,0,0,0,-1
1744960596823570468,508730,0,,1,8.0,14.0,80.0,1393.2,4,1,1,0,0,0,0,0,0,-1
1744960596842805504,508731,0,,1,8.0,14.0,80.0,1390.8,4,1,1,0,0,0,0,0,0,-1
1744960596862814058,508732,0,,1,8.0,14.0,80.0,1403.2,4,1,1,0,0,0,0,0,0,-1
1744960596883050664,508733,0,,1,8.0,14.0,80.0,1402.0,4,1,1,0,0,0,0,0,0,-1
1744960596903777413,508734,0,,1,8.0,14.0,80.0,1408.8,4,1,1,0,0,0,0,0,0,-1
1744960596922899362,508735,0,,1,8.0,14.0,80.0,1395.6,4,1,1,0,0,0,0,0,0,-1
1744960596942865465,508736,0,,1,8.0,14.0,80.0,1399.2,4,1,1,0,0,0,0,0,0,-1
1744960596963275630,508737,0,,1,8.0,14.0,80.0,1399.2,4,1,1,0,0,0,0,0,0,-1
1744960596983126661,508738,0,,1,8.0,14.0,80.0,1409.6,4,1,1,0,0,0,0,0,0,-1
1744960597002960310,508739,0,,1,7.0,14.0,80.0,1397.2,4,1,1,0,0,0,0,0,0,-1
1744960597022825388,508740,0,,1,7.0,14.0,80.0,1415.6,4,1,1,0,0,0,0,0,0,-1
1744960597042857322,508741,0,,1,6.0,14.0,80.0,1413.2,4,1,1,0,0,0,0,0,0,-1
1744960597062867661,508742,0,,1,6.0,14.0,80.0,1416.8,4,1,1,0,0,0,0,0,0,-1
1744960597085201612,508743,0,,1,5.0,14.0,80.0,1414.8,4,1,1,0,0,0,0,0,0,-1
1744960597102877697,508744,0,,1,5.0,14.0,80.0,1421.2,4,1,1,0,0,0,0,0,0,-1
1744960597122866311,508745,0,,1,5.0,14.0,80.0,1433.6,4,1,1,0,0,0,0,0,0,-1
1744960597142839301,508746,0,,1,5.0,14.0,80.0,1429.6,4,1,1,0,0,0,0,0,0,-1
1744960597165160014,508747,0,,1,4.0,14.0,80.0,1445.6,4,1,1,0,0,0,0,0,0,-1
1744960597183176906,508748,0,,1,4.0,14.0,80.0,1446.8,4,1,1,0,0,0,0,0,0,-1
1744960597202811944,508749,0,,1,4.0,14.0,80.0,1451.6,4,1,1,0,0,0,0,0,0,-1
1744960597222963585,508750,0,,1,4.0,14.0,80.0,1466.8,4,1,1,0,0,0,0,0,0,-1
1744960597242811517,508751,0,,1,4.0,14.0,80.0,1460.0,4,1,1,0,0,0,0,0,0,-1
1744960597262951076,508752,0,,1,4.0,14.0,80.0,1458.0,4,1,1,0,0,0,0,0,0,-1
